date,category,actual,unified_forecast,unified_forecast_with_user
2025-07-05,cash_out_payroll,-5267.33,351.93,-5502.8
2025-07-05,cash_in_investments_income,0.0,473.03,473.03
2025-07-06,cash_in_resort_revenue,0.0,5032.53,5032.53
2025-07-06,cash_out_investments_outflow,0.0,221.3,221.3
2025-07-06,cash_out_foreign_exchange_expenses,0.0,-101.02,-101.02
2025-07-06,cash_out_tax_payments,-578.61,1555.26,1555.26
2025-07-06,cash_out_insurance_costs,0.0,-0.63,-0.63
2025-07-06,cash_out_resort_maintenance_expenses,0.0,-25.47,-25.47
2025-07-06,cash_in_tax_income,440.54,0.0,0.0
2025-07-06,cash_out_payroll,-6883.360000000001,182.13,182.13
2025-07-06,cash_in_investments_income,0.0,0.0,0.0
2025-07-07,cash_in_resort_revenue,0.0,2076.21,2076.21
2025-07-07,cash_out_investments_outflow,0.0,-602.16,-602.16
2025-07-07,cash_out_foreign_exchange_expenses,0.0,-195.75,-195.75
2025-07-07,cash_out_tax_payments,0.0,-2437.32,-2437.32
2025-07-07,cash_out_insurance_costs,0.0,-5.29,-5.29
2025-07-07,cash_out_resort_maintenance_expenses,-64.25,-6.59,-6.59
2025-07-07,cash_in_tax_income,935.31,941.66,941.66
2025-07-07,cash_out_payroll,0.0,-1784.52,-1784.52
2025-07-07,cash_in_investments_income,0.0,525.11,525.11
2025-07-08,cash_in_resort_revenue,0.0,2022.72,2022.72
2025-07-08,cash_out_investments_outflow,-61.88,-56.75,-848.67
2025-07-08,cash_out_foreign_exchange_expenses,0.0,-184.98,-184.98
2025-07-08,cash_out_tax_payments,0.0,-52.15,-52.15
2025-07-08,cash_out_insurance_costs,-77.86,-4.79,-4.79
2025-07-08,cash_out_resort_maintenance_expenses,-19.94,-23.39,-23.39
2025-07-08,cash_in_tax_income,327.34,772.74,772.74
2025-07-08,cash_out_payroll,-1369.56,-2606.58,-2606.58
2025-07-08,cash_in_investments_income,204.07,454.27,454.27
2025-07-09,cash_in_resort_revenue,803.77,2277.47,2277.47
2025-07-09,cash_out_investments_outflow,0.0,-13.41,-13.41
2025-07-09,cash_out_foreign_exchange_expenses,-385.9,-422.28,-422.28
2025-07-09,cash_out_tax_payments,0.0,-53.72,-53.72
2025-07-09,cash_out_insurance_costs,0.0,-63.22,-63.22
2025-07-09,cash_out_resort_maintenance_expenses,0.0,-85.88,-85.88
2025-07-09,cash_in_tax_income,0.0,0.0,0.0
2025-07-09,cash_out_payroll,0.0,-1028.47,-1028.47
2025-07-09,cash_in_investments_income,0.0,1053.13,1053.13
2025-07-10,cash_in_resort_revenue,0.0,2734.0,2734.0
2025-07-10,cash_out_investments_outflow,-176.05,-12.6,-12.6
2025-07-10,cash_out_foreign_exchange_expenses,0.0,-384.32,-384.32
2025-07-10,cash_out_tax_payments,0.0,-42.04,-42.04
2025-07-10,cash_out_insurance_costs,-155.9,-89.01,-89.01
2025-07-10,cash_out_resort_maintenance_expenses,0.0,-12.44,-12.44
2025-07-10,cash_in_tax_income,0.0,1418.1,1418.1
2025-07-10,cash_out_payroll,0.0,-2364.0,-2364.0
2025-07-10,cash_in_investments_income,0.0,1126.53,1126.53
2025-07-11,cash_in_resort_revenue,0.0,1460.51,1460.51
2025-07-11,cash_out_investments_outflow,-154.86,-1100.13,-1100.13
2025-07-11,cash_out_foreign_exchange_expenses,-683.8499999999999,-307.04,-307.04
2025-07-11,cash_out_tax_payments,-417.84,-57.2,-57.2
2025-07-11,cash_out_insurance_costs,-37.51,-5.66,-5.66
2025-07-11,cash_out_resort_maintenance_expenses,0.0,-81.22,-81.22
2025-07-11,cash_in_tax_income,0.0,0.0,0.0
2025-07-11,cash_out_payroll,-1932.48,-1535.6,-1535.6
2025-07-11,cash_in_investments_income,0.0,1098.99,426.3
2025-07-12,cash_in_resort_revenue,1664.41,5386.1,5386.1
2025-07-12,cash_out_investments_outflow,0.0,548.27,548.27
2025-07-12,cash_out_foreign_exchange_expenses,0.0,-2.93,-2.93
2025-07-12,cash_out_tax_payments,0.0,0.0,0.0
2025-07-12,cash_out_insurance_costs,-43.06,-154.87,-154.87
2025-07-12,cash_out_resort_maintenance_expenses,0.0,-1.07,-1.07
2025-07-12,cash_in_tax_income,693.56,1076.74,1076.74
2025-07-12,cash_out_payroll,0.0,454.67,454.67
2025-07-12,cash_in_investments_income,0.0,290.22,290.22
2025-07-13,cash_in_resort_revenue,827.14,5024.35,5024.35
2025-07-13,cash_out_investments_outflow,-276.48,388.46,388.46
2025-07-13,cash_out_foreign_exchange_expenses,-444.82,-3.95,-3.95
2025-07-13,cash_out_tax_payments,0.0,0.0,0.0
2025-07-13,cash_out_insurance_costs,-46.52,-0.81,-0.81
2025-07-13,cash_out_resort_maintenance_expenses,0.0,-0.89,-0.89
2025-07-13,cash_in_tax_income,559.53,185.03,185.03
2025-07-13,cash_out_payroll,-1797.66,865.02,865.02
2025-07-13,cash_in_investments_income,0.0,434.85,434.85
2025-07-14,cash_in_resort_revenue,0.0,2590.49,2590.49
2025-07-14,cash_out_investments_outflow,-214.4,-13.3,-2223.57
2025-07-14,cash_out_foreign_exchange_expenses,-240.02,-391.89,-391.89
2025-07-14,cash_out_tax_payments,0.0,-54.21,-54.21
2025-07-14,cash_out_insurance_costs,0.0,-195.23,-195.23
2025-07-14,cash_out_resort_maintenance_expenses,-132.92000000000002,-57.05,-57.05
2025-07-14,cash_in_tax_income,0.0,0.0,0.0
2025-07-14,cash_out_payroll,-1822.02,-1696.67,-1696.67
2025-07-14,cash_in_investments_income,242.75,1437.1,1437.1
2025-07-15,cash_in_resort_revenue,0.0,2454.48,2454.48
2025-07-15,cash_out_investments_outflow,-157.68,-134.8,-352.62
2025-07-15,cash_out_foreign_exchange_expenses,0.0,-365.22,-365.22
2025-07-15,cash_out_tax_payments,0.0,-47.38,-47.38
2025-07-15,cash_out_insurance_costs,-62.81,-4.9,-4.9
2025-07-15,cash_out_resort_maintenance_expenses,0.0,-24.77,-24.77
2025-07-15,cash_in_tax_income,0.0,260.51,260.51
2025-07-15,cash_out_payroll,-3868.91,-6318.31,-6318.31
2025-07-15,cash_in_investments_income,272.04,1364.31,1364.31
2025-07-16,cash_in_resort_revenue,1172.72,3054.16,3054.16
2025-07-16,cash_out_investments_outflow,0.0,-14.04,-14.04
2025-07-16,cash_out_foreign_exchange_expenses,0.0,-367.31,-367.31
2025-07-16,cash_out_tax_payments,0.0,-468.35,-468.35
2025-07-16,cash_out_insurance_costs,0.0,-83.4,-83.4
2025-07-16,cash_out_resort_maintenance_expenses,0.0,-179.68,-179.68
2025-07-16,cash_in_tax_income,0.0,196.22,196.22
2025-07-16,cash_out_payroll,0.0,-1048.58,-5025.1
2025-07-16,cash_in_investments_income,0.0,944.45,944.45
2025-07-17,cash_in_resort_revenue,2953.47,1593.79,1593.79
2025-07-17,cash_out_investments_outflow,0.0,-618.3,-618.3
2025-07-17,cash_out_foreign_exchange_expenses,0.0,-430.5,-430.5
2025-07-17,cash_out_tax_payments,0.0,-1413.72,-1413.72
2025-07-17,cash_out_insurance_costs,0.0,-5.79,-5.79
2025-07-17,cash_out_resort_maintenance_expenses,-79.16,-116.7,-116.7
2025-07-17,cash_in_tax_income,0.0,1720.8,1720.8
2025-07-17,cash_out_payroll,-4373.530000000001,-2062.36,-2062.36
2025-07-17,cash_in_investments_income,434.51,882.21,882.21
2025-07-18,cash_in_resort_revenue,2805.05,2215.73,2215.73
2025-07-18,cash_out_investments_outflow,-98.74,-17.06,-17.06
2025-07-18,cash_out_foreign_exchange_expenses,-248.85,-250.11,-250.11
2025-07-18,cash_out_tax_payments,-972.89,-4586.08,-4586.08
2025-07-18,cash_out_insurance_costs,0.0,-6.28,-6.28
2025-07-18,cash_out_resort_maintenance_expenses,0.0,-107.86,-107.86
2025-07-18,cash_in_tax_income,0.0,0.0,0.0
2025-07-18,cash_out_payroll,0.0,-2557.59,-2557.59
2025-07-18,cash_in_investments_income,0.0,1657.67,1657.67
2025-07-19,cash_in_resort_revenue,0.0,6692.55,6692.55
2025-07-19,cash_out_investments_outflow,0.0,690.35,690.35
2025-07-19,cash_out_foreign_exchange_expenses,-370.81,-4.19,-4.19
2025-07-19,cash_out_tax_payments,0.0,0.0,0.0
2025-07-19,cash_out_insurance_costs,0.0,-154.62,-154.62
2025-07-19,cash_out_resort_maintenance_expenses,0.0,-1.62,-1.62
2025-07-19,cash_in_tax_income,264.99,0.0,0.0
2025-07-19,cash_out_payroll,-2468.45,0.0,0.0
2025-07-19,cash_in_investments_income,507.92,299.28,299.28
2025-07-20,cash_in_resort_revenue,0.0,4622.16,4622.16
2025-07-20,cash_out_investments_outflow,-167.95,165.83,165.83
2025-07-20,cash_out_foreign_exchange_expenses,0.0,-174.32,-174.32
2025-07-20,cash_out_tax_payments,0.0,4510.29,4510.29
2025-07-20,cash_out_insurance_costs,0.0,-0.65,-0.65
2025-07-20,cash_out_resort_maintenance_expenses,-104.05,-0.93,-0.93
2025-07-20,cash_in_tax_income,525.12,966.25,966.25
2025-07-20,cash_out_payroll,-2964.49,99.34,99.34
2025-07-20,cash_in_investments_income,0.0,774.9,774.9
2025-07-21,cash_in_resort_revenue,0.0,1747.14,1747.14
2025-07-21,cash_out_investments_outflow,0.0,-777.57,-777.57
2025-07-21,cash_out_foreign_exchange_expenses,0.0,-205.67,-205.67
2025-07-21,cash_out_tax_payments,0.0,-3132.76,-3132.76
2025-07-21,cash_out_insurance_costs,0.0,-6.39,-6.39
2025-07-21,cash_out_resort_maintenance_expenses,0.0,-108.9,-108.9
2025-07-21,cash_in_tax_income,0.0,0.0,0.0
2025-07-21,cash_out_payroll,-2918.6,-1623.66,2016.35
2025-07-21,cash_in_investments_income,374.88,171.48,171.48
2025-07-22,cash_in_resort_revenue,0.0,2497.29,2497.29
2025-07-22,cash_out_investments_outflow,0.0,-795.65,-795.65
2025-07-22,cash_out_foreign_exchange_expenses,-89.81,-524.91,-524.91
2025-07-22,cash_out_tax_payments,0.0,-97.58,-97.58
2025-07-22,cash_out_insurance_costs,0.0,-5.64,-5.64
2025-07-22,cash_out_resort_maintenance_expenses,-24.5,-27.18,-27.18
2025-07-22,cash_in_tax_income,0.0,1107.16,1107.16
2025-07-22,cash_out_payroll,-2284.21,-2027.61,-2027.61
2025-07-22,cash_in_investments_income,0.0,1123.46,1123.46
2025-07-23,cash_in_resort_revenue,1861.18,2938.77,2938.77
2025-07-23,cash_out_investments_outflow,0.0,-12.56,-12.56
2025-07-23,cash_out_foreign_exchange_expenses,-764.6700000000001,-272.66,-272.66
2025-07-23,cash_out_tax_payments,-710.93,-46.4,-46.4
2025-07-23,cash_out_insurance_costs,0.0,-132.49,-132.49
2025-07-23,cash_out_resort_maintenance_expenses,-80.54,-5.33,-5.33
2025-07-23,cash_in_tax_income,0.0,1628.14,10590.5
2025-07-23,cash_out_payroll,0.0,-1480.04,-1480.04
2025-07-23,cash_in_investments_income,0.0,2692.68,2692.68
2025-07-24,cash_in_resort_revenue,0.0,2608.56,2608.56
2025-07-24,cash_out_investments_outflow,0.0,-1103.93,-1103.93
2025-07-24,cash_out_foreign_exchange_expenses,0.0,-243.54,-243.54
2025-07-24,cash_out_tax_payments,0.0,-2995.11,-2995.11
2025-07-24,cash_out_insurance_costs,0.0,-83.5,-83.5
2025-07-24,cash_out_resort_maintenance_expenses,-110.01,-7.57,-7.57
2025-07-24,cash_in_tax_income,0.0,0.0,0.0
2025-07-24,cash_out_payroll,0.0,-1908.65,-1908.65
2025-07-24,cash_in_investments_income,0.0,158.87,158.87
2025-07-25,cash_in_resort_revenue,0.0,2120.19,2120.19
2025-07-25,cash_out_investments_outflow,-264.44,-414.74,-414.74
2025-07-25,cash_out_foreign_exchange_expenses,0.0,-21.88,-21.88
2025-07-25,cash_out_tax_payments,0.0,-139.97,-139.97
2025-07-25,cash_out_insurance_costs,0.0,-46.45,-46.45
2025-07-25,cash_out_resort_maintenance_expenses,0.0,-6.28,-6.28
2025-07-25,cash_in_tax_income,380.36,1059.87,1059.87
2025-07-25,cash_out_payroll,0.0,-2075.12,913.25
2025-07-25,cash_in_investments_income,0.0,209.76,209.76
2025-07-26,cash_in_resort_revenue,0.0,5897.91,5897.91
2025-07-26,cash_out_investments_outflow,-610.58,392.46,392.46
2025-07-26,cash_out_foreign_exchange_expenses,-774.2,-85.11,-85.11
2025-07-26,cash_out_tax_payments,-1138.63,2119.58,2119.58
2025-07-26,cash_out_insurance_costs,-28.68,-87.07,-87.07
2025-07-26,cash_out_resort_maintenance_expenses,0.0,-0.94,-0.94
2025-07-26,cash_in_tax_income,1271.27,0.0,0.0
2025-07-26,cash_out_payroll,0.0,0.0,0.0
2025-07-26,cash_in_investments_income,0.0,2116.11,2116.11
2025-07-27,cash_in_resort_revenue,0.0,5587.93,5587.93
2025-07-27,cash_out_investments_outflow,-295.72,117.02,117.02
2025-07-27,cash_out_foreign_exchange_expenses,0.0,-300.99,-300.99
2025-07-27,cash_out_tax_payments,0.0,22.23,22.23
2025-07-27,cash_out_insurance_costs,-82.83,-0.67,-0.67
2025-07-27,cash_out_resort_maintenance_expenses,-110.96,-1.12,-1.12
2025-07-27,cash_in_tax_income,0.0,635.13,635.13
2025-07-27,cash_out_payroll,0.0,0.0,0.0
2025-07-27,cash_in_investments_income,0.0,91.36,91.36
2025-07-28,cash_in_resort_revenue,0.0,2638.36,2638.36
2025-07-28,cash_out_investments_outflow,-404.32,-13.64,-13.64
2025-07-28,cash_out_foreign_exchange_expenses,0.0,-455.77,-455.77
2025-07-28,cash_out_tax_payments,0.0,-43.88,-43.88
2025-07-28,cash_out_insurance_costs,-59.91,-38.01,-38.01
2025-07-28,cash_out_resort_maintenance_expenses,-100.88,-6.41,-6.41
2025-07-28,cash_in_tax_income,460.95,413.34,413.34
2025-07-28,cash_out_payroll,0.0,-1960.12,-1960.12
2025-07-28,cash_in_investments_income,0.0,1616.24,1616.24
2025-07-29,cash_in_resort_revenue,2496.15,2861.2,6067.74
2025-07-29,cash_out_investments_outflow,0.0,-1071.69,-1071.69
2025-07-29,cash_out_foreign_exchange_expenses,0.0,-230.44,-230.44
2025-07-29,cash_out_tax_payments,0.0,-4033.85,-4033.85
2025-07-29,cash_out_insurance_costs,-70.12,-409.55,-409.55
2025-07-29,cash_out_resort_maintenance_expenses,-34.17,-51.97,-51.97
2025-07-29,cash_in_tax_income,410.61,888.23,888.23
2025-07-29,cash_out_payroll,0.0,-2084.58,1120.32
2025-07-29,cash_in_investments_income,330.89,0.0,0.0
2025-07-30,cash_in_resort_revenue,0.0,1960.06,1960.06
2025-07-30,cash_out_investments_outflow,0.0,-13.58,-13.58
2025-07-30,cash_out_foreign_exchange_expenses,0.0,-155.83,-155.83
2025-07-30,cash_out_tax_payments,0.0,-42.39,-42.39
2025-07-30,cash_out_insurance_costs,0.0,-17.79,-17.79
2025-07-30,cash_out_resort_maintenance_expenses,0.0,-100.2,-100.2
2025-07-30,cash_in_tax_income,0.0,0.0,0.0
2025-07-30,cash_out_payroll,0.0,-3314.4,-4360.95
2025-07-30,cash_in_investments_income,170.63,975.16,975.16
2025-07-31,cash_in_resort_revenue,0.0,3096.5,3096.5
2025-07-31,cash_out_investments_outflow,-97.58,-563.83,-563.83
2025-07-31,cash_out_foreign_exchange_expenses,0.0,-214.56,-214.56
2025-07-31,cash_out_tax_payments,0.0,-904.93,-904.93
2025-07-31,cash_out_insurance_costs,-29.77,-89.01,-89.01
2025-07-31,cash_out_resort_maintenance_expenses,-71.46,-71.32,-71.32
2025-07-31,cash_in_tax_income,0.0,0.0,0.0
2025-07-31,cash_out_payroll,0.0,-2409.17,-2409.17
2025-07-31,cash_in_investments_income,199.33,1811.71,1811.71
2025-08-01,cash_in_resort_revenue,2343.76,833.35,833.35
2025-08-01,cash_out_investments_outflow,0.0,-469.29,-469.29
2025-08-01,cash_out_foreign_exchange_expenses,0.0,-271.79,-271.79
2025-08-01,cash_out_tax_payments,-231.22,-50.24,-50.24
2025-08-01,cash_out_insurance_costs,0.0,-65.18,-65.18
2025-08-01,cash_out_resort_maintenance_expenses,0.0,-117.0,-117.0
2025-08-01,cash_in_tax_income,132.78,1109.51,1109.51
2025-08-01,cash_out_payroll,-631.47,-6960.05,-6960.05
2025-08-01,cash_in_investments_income,0.0,1025.81,1025.81
2025-08-02,cash_in_resort_revenue,0.0,6991.31,6991.31
2025-08-02,cash_out_investments_outflow,-127.2,180.95,180.95
2025-08-02,cash_out_foreign_exchange_expenses,0.0,-3.03,-3.03
2025-08-02,cash_out_tax_payments,-611.01,909.78,909.78
2025-08-02,cash_out_insurance_costs,-31.19,-48.68,-48.68
2025-08-02,cash_out_resort_maintenance_expenses,0.0,-60.68,-60.68
2025-08-02,cash_in_tax_income,0.0,0.0,0.0
2025-08-02,cash_out_payroll,0.0,838.99,838.99
2025-08-02,cash_in_investments_income,251.47,547.35,547.35
2025-08-03,cash_in_resort_revenue,0.0,4220.79,4220.79
2025-08-03,cash_out_investments_outflow,-125.82,65.07,65.07
2025-08-03,cash_out_foreign_exchange_expenses,-387.49,-90.58,-90.58
2025-08-03,cash_out_tax_payments,-270.28,0.0,0.0
2025-08-03,cash_out_insurance_costs,0.0,-0.68,-0.68
2025-08-03,cash_out_resort_maintenance_expenses,0.0,-17.09,-17.09
2025-08-03,cash_in_tax_income,499.43,0.0,0.0
2025-08-03,cash_out_payroll,0.0,0.0,0.0
2025-08-03,cash_in_investments_income,0.0,7.81,7.81
2025-08-04,cash_in_resort_revenue,0.0,1945.58,1945.58
2025-08-04,cash_out_investments_outflow,0.0,-109.63,-1192.55
2025-08-04,cash_out_foreign_exchange_expenses,-383.78,-118.18,-118.18
2025-08-04,cash_out_tax_payments,-970.19,-42.26,-42.26
2025-08-04,cash_out_insurance_costs,-34.53,-4.87,-4.87
2025-08-04,cash_out_resort_maintenance_expenses,-71.17,-87.81,-87.81
2025-08-04,cash_in_tax_income,0.0,1842.57,1842.57
2025-08-04,cash_out_payroll,0.0,-1628.72,-6119.62
2025-08-04,cash_in_investments_income,548.6800000000001,1409.85,1409.85
2025-08-05,cash_in_resort_revenue,0.0,1627.96,1627.96
2025-08-05,cash_out_investments_outflow,0.0,-588.59,-588.59
2025-08-05,cash_out_foreign_exchange_expenses,0.0,-574.33,-574.33
2025-08-05,cash_out_tax_payments,0.0,-4184.12,-4184.12
2025-08-05,cash_out_insurance_costs,0.0,-23.36,-23.36
2025-08-05,cash_out_resort_maintenance_expenses,0.0,-74.98,-74.98
2025-08-05,cash_in_tax_income,577.23,721.84,721.84
2025-08-05,cash_out_payroll,-1326.85,-1238.68,-1238.68
2025-08-05,cash_in_investments_income,89.97,0.0,0.0
2025-08-06,cash_in_resort_revenue,0.0,1763.91,1763.91
2025-08-06,cash_out_investments_outflow,0.0,-432.77,-432.77
2025-08-06,cash_out_foreign_exchange_expenses,0.0,-410.9,-410.9
2025-08-06,cash_out_tax_payments,-607.25,-49.68,-49.68
2025-08-06,cash_out_insurance_costs,0.0,-78.65,-78.65
2025-08-06,cash_out_resort_maintenance_expenses,0.0,-5.33,-5.33
2025-08-06,cash_in_tax_income,0.0,2027.45,2027.45
2025-08-06,cash_out_payroll,0.0,-2711.53,-2711.53
2025-08-06,cash_in_investments_income,0.0,78.7,78.7
2025-08-07,cash_in_resort_revenue,868.26,2384.82,8122.92
2025-08-07,cash_out_investments_outflow,-256.61,-175.12,-175.12
2025-08-07,cash_out_foreign_exchange_expenses,0.0,-431.86,-431.86
2025-08-07,cash_out_tax_payments,0.0,-40.93,-40.93
2025-08-07,cash_out_insurance_costs,-62.6,-68.92,-68.92
2025-08-07,cash_out_resort_maintenance_expenses,0.0,-20.28,-20.28
2025-08-07,cash_in_tax_income,0.0,1415.22,1415.22
2025-08-07,cash_out_payroll,-1620.58,-1673.87,-1673.87
2025-08-07,cash_in_investments_income,0.0,0.0,0.0
2025-08-08,cash_in_resort_revenue,0.0,2129.42,2129.42
2025-08-08,cash_out_investments_outflow,-72.5,-1252.85,-1252.85
2025-08-08,cash_out_foreign_exchange_expenses,-654.61,-341.96,-341.96
2025-08-08,cash_out_tax_payments,-441.62,-50.43,-50.43
2025-08-08,cash_out_insurance_costs,-75.72,-59.3,-59.3
2025-08-08,cash_out_resort_maintenance_expenses,0.0,-111.05,-111.05
2025-08-08,cash_in_tax_income,0.0,0.0,0.0
2025-08-08,cash_out_payroll,-2686.09,-2655.57,-2655.57
2025-08-08,cash_in_investments_income,114.17,0.0,0.0
2025-08-09,cash_in_resort_revenue,0.0,5690.75,5690.75
2025-08-09,cash_out_investments_outflow,-356.24,0.0,1010.7
2025-08-09,cash_out_foreign_exchange_expenses,0.0,-46.81,-46.81
2025-08-09,cash_out_tax_payments,0.0,2289.49,2289.49
2025-08-09,cash_out_insurance_costs,0.0,-85.51,-85.51
2025-08-09,cash_out_resort_maintenance_expenses,-62.16,-1.18,-1.18
2025-08-09,cash_in_tax_income,404.4,24.7,24.7
2025-08-09,cash_out_payroll,0.0,0.0,0.0
2025-08-09,cash_in_investments_income,0.0,0.0,0.0
2025-08-10,cash_in_resort_revenue,2006.94,6350.67,6350.67
2025-08-10,cash_out_investments_outflow,0.0,320.12,320.12
2025-08-10,cash_out_foreign_exchange_expenses,0.0,-20.03,-20.03
2025-08-10,cash_out_tax_payments,0.0,759.33,759.33
2025-08-10,cash_out_insurance_costs,0.0,-0.81,-0.81
2025-08-10,cash_out_resort_maintenance_expenses,0.0,-0.95,-0.95
2025-08-10,cash_in_tax_income,0.0,0.0,0.0
2025-08-10,cash_out_payroll,-2823.75,0.0,0.0
2025-08-10,cash_in_investments_income,71.84,1155.85,1155.85
2025-08-11,cash_in_resort_revenue,759.95,2881.93,2881.93
2025-08-11,cash_out_investments_outflow,-190.11,-1301.41,-1301.41
2025-08-11,cash_out_foreign_exchange_expenses,-210.76,-258.09,-258.09
2025-08-11,cash_out_tax_payments,-488.48,-184.99,-184.99
2025-08-11,cash_out_insurance_costs,-53.5,-8.15,-8.15
2025-08-11,cash_out_resort_maintenance_expenses,0.0,-5.4,-5.4
2025-08-11,cash_in_tax_income,0.0,0.0,0.0
2025-08-11,cash_out_payroll,0.0,-2621.84,832.8
2025-08-11,cash_in_investments_income,207.86,858.71,858.71
2025-08-12,cash_in_resort_revenue,0.0,2003.11,2003.11
2025-08-12,cash_out_investments_outflow,0.0,-17.86,-17.86
2025-08-12,cash_out_foreign_exchange_expenses,0.0,-321.15,-321.15
2025-08-12,cash_out_tax_payments,0.0,-1843.8,-1843.8
2025-08-12,cash_out_insurance_costs,-48.709999999999994,-6.83,-6.83
2025-08-12,cash_out_resort_maintenance_expenses,0.0,-6.78,-6.78
2025-08-12,cash_in_tax_income,352.59,0.0,0.0
2025-08-12,cash_out_payroll,0.0,-742.77,-742.77
2025-08-12,cash_in_investments_income,0.0,885.64,885.64
2025-08-13,cash_in_resort_revenue,1324.52,1287.18,1287.18
2025-08-13,cash_out_investments_outflow,0.0,-16.75,-16.75
2025-08-13,cash_out_foreign_exchange_expenses,0.0,-336.5,-336.5
2025-08-13,cash_out_tax_payments,-490.04,-2185.05,-2185.05
2025-08-13,cash_out_insurance_costs,-69.93,-5.56,-5.56
2025-08-13,cash_out_resort_maintenance_expenses,-54.11,-117.08,-117.08
2025-08-13,cash_in_tax_income,0.0,0.0,0.0
2025-08-13,cash_out_payroll,0.0,-1835.01,-1835.01
2025-08-13,cash_in_investments_income,0.0,313.35,313.35
2025-08-14,cash_in_resort_revenue,0.0,3070.86,3070.86
2025-08-14,cash_out_investments_outflow,0.0,-1235.96,-1235.96
2025-08-14,cash_out_foreign_exchange_expenses,0.0,-540.86,-540.86
2025-08-14,cash_out_tax_payments,0.0,-44.2,-44.2
2025-08-14,cash_out_insurance_costs,-140.85,-107.79,-107.79
2025-08-14,cash_out_resort_maintenance_expenses,0.0,-110.58,-110.58
2025-08-14,cash_in_tax_income,528.11,0.0,0.0
2025-08-14,cash_out_payroll,-2470.23,-1350.3,-1350.3
2025-08-14,cash_in_investments_income,1119.21,840.71,840.71
2025-08-15,cash_in_resort_revenue,2189.16,2006.73,10516.11
2025-08-15,cash_out_investments_outflow,0.0,-13.19,-13.19
2025-08-15,cash_out_foreign_exchange_expenses,0.0,-54.97,-54.97
2025-08-15,cash_out_tax_payments,0.0,-46.15,-46.15
2025-08-15,cash_out_insurance_costs,-249.85,-5.67,-5.67
2025-08-15,cash_out_resort_maintenance_expenses,0.0,-126.32,-126.32
2025-08-15,cash_in_tax_income,303.27,344.03,344.03
2025-08-15,cash_out_payroll,0.0,-4829.86,-4829.86
2025-08-15,cash_in_investments_income,0.0,0.0,0.0
2025-08-16,cash_in_resort_revenue,2155.29,4086.35,4086.35
2025-08-16,cash_out_investments_outflow,-208.55,315.15,541.72
2025-08-16,cash_out_foreign_exchange_expenses,-281.73,-69.07,-69.07
2025-08-16,cash_out_tax_payments,-275.82,0.0,0.0
2025-08-16,cash_out_insurance_costs,0.0,-113.26,-113.26
2025-08-16,cash_out_resort_maintenance_expenses,0.0,-28.23,-28.23
2025-08-16,cash_in_tax_income,247.74,0.0,0.0
2025-08-16,cash_out_payroll,0.0,0.0,0.0
2025-08-16,cash_in_investments_income,388.54,0.0,0.0
2025-08-17,cash_in_resort_revenue,0.0,4641.19,4641.19
2025-08-17,cash_out_investments_outflow,-167.92,306.84,306.84
2025-08-17,cash_out_foreign_exchange_expenses,-776.38,-109.73,-109.73
2025-08-17,cash_out_tax_payments,0.0,90.29,90.29
2025-08-17,cash_out_insurance_costs,0.0,-0.66,-0.66
2025-08-17,cash_out_resort_maintenance_expenses,-104.92,-1.28,-1.28
2025-08-17,cash_in_tax_income,538.88,0.0,0.0
2025-08-17,cash_out_payroll,0.0,187.36,187.36
2025-08-17,cash_in_investments_income,0.0,197.25,197.25
2025-08-18,cash_in_resort_revenue,0.0,2486.95,2486.95
2025-08-18,cash_out_investments_outflow,0.0,-263.16,-263.16
2025-08-18,cash_out_foreign_exchange_expenses,0.0,-529.78,-529.78
2025-08-18,cash_out_tax_payments,0.0,-2149.2,-2149.2
2025-08-18,cash_out_insurance_costs,0.0,-132.61,-132.61
2025-08-18,cash_out_resort_maintenance_expenses,0.0,-4.89,-4.89
2025-08-18,cash_in_tax_income,0.0,784.28,784.28
2025-08-18,cash_out_payroll,0.0,-1500.28,-1500.28
2025-08-18,cash_in_investments_income,0.0,568.57,568.57
2025-08-19,cash_in_resort_revenue,1588.91,3156.74,3156.74
2025-08-19,cash_out_investments_outflow,-115.75,-14.14,-14.14
2025-08-19,cash_out_foreign_exchange_expenses,-487.56,-30.32,-30.32
2025-08-19,cash_out_tax_payments,-1282.13,-46.55,-46.55
2025-08-19,cash_out_insurance_costs,0.0,-139.97,-139.97
2025-08-19,cash_out_resort_maintenance_expenses,0.0,-59.2,-59.2
2025-08-19,cash_in_tax_income,907.9,856.23,856.23
2025-08-19,cash_out_payroll,-2644.6,-2433.18,-2433.18
2025-08-19,cash_in_investments_income,615.21,577.77,577.77
2025-08-20,cash_in_resort_revenue,0.0,1861.32,1861.32
2025-08-20,cash_out_investments_outflow,0.0,-58.69,-58.69
2025-08-20,cash_out_foreign_exchange_expenses,0.0,-179.27,-179.27
2025-08-20,cash_out_tax_payments,0.0,-42.14,-42.14
2025-08-20,cash_out_insurance_costs,0.0,-29.81,-29.81
2025-08-20,cash_out_resort_maintenance_expenses,0.0,-68.09,-68.09
2025-08-20,cash_in_tax_income,390.35,556.92,2581.0
2025-08-20,cash_out_payroll,0.0,-1421.05,-1421.05
2025-08-20,cash_in_investments_income,383.69,72.04,72.04
2025-08-21,cash_in_resort_revenue,808.19,1997.43,1997.43
2025-08-21,cash_out_investments_outflow,-295.19,-123.8,-123.8
2025-08-21,cash_out_foreign_exchange_expenses,0.0,-390.93,-390.93
